	station_id	stationname	date	daytype	rides
591667	40370	Washington/Dearborn	05/27/2007	U	2,348
591970	40370	Washington/Dearborn	03/25/2006	A	3,168
591986	40370	Washington/Dearborn	01/30/2017	W	12,363
592069	40370	Washington/Dearborn	09/13/2017	W	13,574
592317	40370	Washington/Dearborn	02/02/2007	W	7,022
592829	40370	Washington/Dearborn	08/13/2003	W	9,762
592871	40370	Washington/Dearborn	01/03/2009	A	2,243
592880	40370	Washington/Dearborn	01/14/2001	U	1,154
593073	40370	Washington/Dearborn	10/10/2011	W	7,265
593266	40370	Washington/Dearborn	08/18/2012	A	4,635
593279	40370	Washington/Dearborn	01/04/2001	W	8,303
593673	40370	Washington/Dearborn	12/25/2008	U	643
593847	40370	Washington/Dearborn	02/04/2014	W	11,545
593878	40370	Washington/Dearborn	04/07/2005	W	9,915
594113	40370	Washington/Dearborn	02/26/2001	W	9,230
594469	40370	Washington/Dearborn	06/02/2009	W	6,941
594611	40370	Washington/Dearborn	03/01/2008	A	2,467
594649	40370	Washington/Dearborn	08/25/2009	W	7,058
594832	40370	Washington/Dearborn	12/20/2005	W	9,079
594909	40370	Washington/Dearborn	05/20/2012	U	2,044
595008	40370	Washington/Dearborn	12/23/2001	U	2,256
595028	40370	Washington/Dearborn	03/07/2012	W	9,393
595038	40370	Washington/Dearborn	05/22/2003	W	9,092
595620	40370	Washington/Dearborn	03/07/2002	W	9,172
595728	40370	Washington/Dearborn	07/03/2005	U	7,714
596291	40370	Washington/Dearborn	06/25/2005	A	5,553
596356	40370	Washington/Dearborn	03/13/2015	W	11,817
596751	40370	Washington/Dearborn	04/16/2017	U	3,856
596957	40370	Washington/Dearborn	07/25/2003	W	9,476
597041	40370	Washington/Dearborn	03/25/2009	W	7,103
597091	40370	Washington/Dearborn	01/02/2005	U	2,000
597452	40370	Washington/Dearborn	05/29/2006	U	2,340
597509	40370	Washington/Dearborn	11/29/2005	W	9,691
597835	40370	Washington/Dearborn	08/11/2001	A	2,678
597947	40370	Washington/Dearborn	04/12/2003	A	2,745
598341	40370	Washington/Dearborn	10/07/2001	U	1,873
598363	40370	Washington/Dearborn	01/24/2013	W	9,506
598428	40370	Washington/Dearborn	01/31/2015	A	4,354
598707	40370	Washington/Dearborn	12/03/2006	U	2,246
598955	40370	Washington/Dearborn	08/18/2010	W	8,335
598975	40370	Washington/Dearborn	04/05/2012	W	9,306
598976	40370	Washington/Dearborn	04/06/2011	W	8,732
599033	40370	Washington/Dearborn	12/02/2009	W	7,815
599500	40370	Washington/Dearborn	08/28/2007	W	7,045
599555	40370	Washington/Dearborn	08/12/2010	W	8,405
599838	40370	Washington/Dearborn	10/20/2017	W	13,786
600204	40370	Washington/Dearborn	04/13/2015	W	11,436
600246	40370	Washington/Dearborn	03/18/2015	W	12,179
600250	40370	Washington/Dearborn	10/13/2008	W	5,819
600359	40370	Washington/Dearborn	05/04/2002	A	2,938
600427	40370	Washington/Dearborn	05/12/2007	A	4,975
600615	40370	Washington/Dearborn	07/12/2002	W	10,058
600618	40370	Washington/Dearborn	07/06/2012	W	8,453
600658	40370	Washington/Dearborn	10/21/2016	W	13,132
600851	40370	Washington/Dearborn	07/11/2006	W	6,782
600917	40370	Washington/Dearborn	01/28/2007	U	1,327
601460	40370	Washington/Dearborn	12/16/2011	W	9,916
601487	40370	Washington/Dearborn	05/01/2004	A	2,925
601772	40370	Washington/Dearborn	12/13/2016	W	13,140
601972	40370	Washington/Dearborn	11/09/2004	W	10,380
602326	40370	Washington/Dearborn	12/10/2008	W	8,031
602748	40370	Washington/Dearborn	09/01/2010	W	8,109
602995	40370	Washington/Dearborn	02/16/2012	W	9,470
603013	40370	Washington/Dearborn	11/27/2002	W	9,918
603077	40370	Washington/Dearborn	04/05/2003	A	2,533
603087	40370	Washington/Dearborn	05/31/2017	W	12,469
603132	40370	Washington/Dearborn	10/30/2009	W	6,568
603252	40370	Washington/Dearborn	08/02/2014	A	6,788
603376	40370	Washington/Dearborn	03/09/2008	U	1,349
604281	40370	Washington/Dearborn	02/11/2010	W	7,625
604479	40370	Washington/Dearborn	04/15/2006	A	3,076
604481	40370	Washington/Dearborn	11/25/2001	U	2,150
604488	40370	Washington/Dearborn	09/27/2006	W	7,847
604679	40370	Washington/Dearborn	08/13/2005	A	3,431
604902	40370	Washington/Dearborn	03/25/2014	W	10,679
604938	40370	Washington/Dearborn	12/16/2012	U	4,188
605018	40370	Washington/Dearborn	12/02/2011	W	10,131
605122	40370	Washington/Dearborn	09/03/2007	U	1,834
605170	40370	Washington/Dearborn	08/31/2010	W	8,370
605296	40370	Washington/Dearborn	05/03/2007	W	7,636
605463	40370	Washington/Dearborn	12/28/2015	W	8,731
605653	40370	Washington/Dearborn	04/17/2001	W	8,902
605760	40370	Washington/Dearborn	08/02/2001	W	7,885
605776	40370	Washington/Dearborn	02/21/2004	A	3,101
605822	40370	Washington/Dearborn	05/27/2009	W	6,950
605941	40370	Washington/Dearborn	01/14/2009	W	7,308
606025	40370	Washington/Dearborn	01/08/2013	W	9,174
606066	40370	Washington/Dearborn	04/14/2001	A	2,189
606075	40370	Washington/Dearborn	03/30/2005	W	9,584
606106	40370	Washington/Dearborn	07/03/2012	W	9,371
606167	40370	Washington/Dearborn	02/12/2001	W	6,880
606755	40370	Washington/Dearborn	10/11/2017	W	13,936
607199	40370	Washington/Dearborn	12/12/2008	W	7,936
607348	40370	Washington/Dearborn	05/06/2017	A	6,658
607660	40370	Washington/Dearborn	03/04/2002	W	6,312
607702	40370	Washington/Dearborn	02/04/2003	W	9,036
607868	40370	Washington/Dearborn	07/23/2006	U	2,545
607920	40370	Washington/Dearborn	07/19/2014	A	6,910
607926	40370	Washington/Dearborn	06/15/2001	W	9,450
608278	40370	Washington/Dearborn	05/27/2017	A	7,356
608318	40370	Washington/Dearborn	11/23/2012	W	6,302
608326	40370	Washington/Dearborn	03/02/2012	W	9,204
608408	40370	Washington/Dearborn	07/22/2008	W	7,819
608641	40370	Washington/Dearborn	01/01/2013	U	2,169
608762	40370	Washington/Dearborn	05/12/2005	W	9,796
608802	40370	Washington/Dearborn	04/18/2004	U	1,976
609110	40370	Washington/Dearborn	08/09/2007	W	7,316
609211	40370	Washington/Dearborn	12/31/2005	A	2,525
609222	40370	Washington/Dearborn	09/19/2017	W	13,109
609371	40370	Washington/Dearborn	02/22/2008	W	6,787
609514	40370	Washington/Dearborn	08/11/2002	U	1,924
609800	40370	Washington/Dearborn	02/16/2005	W	9,873
609819	40370	Washington/Dearborn	09/27/2003	A	3,099
609964	40370	Washington/Dearborn	06/20/2004	U	1,898
609985	40370	Washington/Dearborn	04/06/2009	W	6,868
610333	40370	Washington/Dearborn	12/14/2008	U	2,781
610600	40370	Washington/Dearborn	02/12/2010	W	5,984
610719	40370	Washington/Dearborn	12/21/2007	W	7,491
610752	40370	Washington/Dearborn	07/05/2009	U	2,378
610833	40370	Washington/Dearborn	10/22/2011	A	4,062
610867	40370	Washington/Dearborn	11/24/2002	U	1,728
611156	40370	Washington/Dearborn	10/03/2007	W	7,270
611293	40370	Washington/Dearborn	11/18/2013	W	11,590
611516	40370	Washington/Dearborn	01/31/2017	W	12,372
611529	40370	Washington/Dearborn	01/21/2002	W	5,062
611660	40370	Washington/Dearborn	01/22/2012	U	1,725
611817	40370	Washington/Dearborn	11/01/2009	U	0
612272	40370	Washington/Dearborn	10/29/2006	U	2,411
612508	40370	Washington/Dearborn	09/08/2006	W	8,461
612520	40370	Washington/Dearborn	07/20/2005	W	10,797
612791	40370	Washington/Dearborn	05/25/2001	W	9,132
612999	40370	Washington/Dearborn	04/20/2003	U	1,042
613129	40370	Washington/Dearborn	12/29/2013	U	3,474
613134	40370	Washington/Dearborn	01/24/2005	W	9,306
613141	40370	Washington/Dearborn	09/14/2010	W	8,424
613199	40370	Washington/Dearborn	05/20/2003	W	9,222
613200	40370	Washington/Dearborn	08/13/2017	U	5,748
613213	40370	Washington/Dearborn	12/25/2010	U	738
613777	40370	Washington/Dearborn	01/17/2004	A	2,635
613789	40370	Washington/Dearborn	02/01/2016	W	11,802
613879	40370	Washington/Dearborn	07/24/2010	A	2,968
613891	40370	Washington/Dearborn	11/27/2001	W	9,740
614241	40370	Washington/Dearborn	11/27/2017	W	13,383
614289	40370	Washington/Dearborn	03/20/2003	W	9,132
614475	40370	Washington/Dearborn	02/28/2005	W	9,790
614950	40370	Washington/Dearborn	10/25/2017	W	13,662
614963	40370	Washington/Dearborn	12/06/2005	W	9,148
614991	40370	Washington/Dearborn	10/02/2014	W	11,490
615033	40370	Washington/Dearborn	06/28/2002	W	10,351
615087	40370	Washington/Dearborn	04/21/2011	W	8,662
615781	40370	Washington/Dearborn	03/24/2006	W	8,860
615812	40370	Washington/Dearborn	10/27/2007	A	3,225
615898	40370	Washington/Dearborn	11/25/2005	W	6,580
616215	40370	Washington/Dearborn	06/10/2001	U	1,952
616225	40370	Washington/Dearborn	10/07/2007	U	2,189
616791	40370	Washington/Dearborn	07/12/2007	W	8,004
616982	40370	Washington/Dearborn	06/11/2001	W	9,370
617047	40370	Washington/Dearborn	02/11/2005	W	7,832
617212	40370	Washington/Dearborn	03/12/2004	W	8,725
617504	40370	Washington/Dearborn	08/07/2010	A	4,117
617528	40370	Washington/Dearborn	02/07/2009	A	2,797
617586	40370	Washington/Dearborn	05/26/2016	W	12,275
617875	40370	Washington/Dearborn	06/27/2004	U	2,707
617883	40370	Washington/Dearborn	04/13/2003	U	1,619
618305	40370	Washington/Dearborn	04/30/2010	W	7,464
618636	40370	Washington/Dearborn	11/23/2004	W	10,328
618726	40370	Washington/Dearborn	03/08/2007	W	7,505
618800	40370	Washington/Dearborn	04/09/2014	W	11,061
618872	40370	Washington/Dearborn	01/05/2012	W	8,665
619255	40370	Washington/Dearborn	12/21/2001	W	9,490
619277	40370	Washington/Dearborn	11/28/2003	W	7,497
619337	40370	Washington/Dearborn	07/06/2014	U	4,357
619457	40370	Washington/Dearborn	08/23/2013	W	10,721
619714	40370	Washington/Dearborn	07/08/2014	W	11,252
619747	40370	Washington/Dearborn	11/29/2014	A	7,978
619852	40370	Washington/Dearborn	04/11/2010	U	1,755
619981	40370	Washington/Dearborn	01/17/2015	A	3,975
620077	40370	Washington/Dearborn	04/29/2017	A	5,153
620502	40370	Washington/Dearborn	10/31/2016	W	12,846
620659	40370	Washington/Dearborn	06/03/2009	W	7,049
620717	40370	Washington/Dearborn	01/05/2006	W	8,310
620901	40370	Washington/Dearborn	03/26/2001	W	9,118
620902	40370	Washington/Dearborn	12/18/2012	W	10,579
621180	40370	Washington/Dearborn	04/13/2016	W	12,299
621263	40370	Washington/Dearborn	01/09/2010	A	1,946
621374	40370	Washington/Dearborn	10/15/2010	W	8,751
621938	40370	Washington/Dearborn	07/10/2007	W	7,744
622048	40370	Washington/Dearborn	05/10/2003	A	2,590
622123	40370	Washington/Dearborn	07/17/2011	U	2,695
622244	40370	Washington/Dearborn	06/17/2017	A	6,435
622953	40370	Washington/Dearborn	11/17/2017	W	15,255
623074	40370	Washington/Dearborn	07/22/2003	W	9,450
623215	40370	Washington/Dearborn	06/03/2003	W	9,140
623332	40370	Washington/Dearborn	02/10/2016	W	12,239
623462	40370	Washington/Dearborn	12/02/2003	W	9,422
623486	40370	Washington/Dearborn	02/06/2009	W	7,182
623545	40370	Washington/Dearborn	06/16/2008	W	7,698
623568	40370	Washington/Dearborn	05/04/2008	U	1,691
623614	40370	Washington/Dearborn	01/24/2011	W	8,128
623767	40370	Washington/Dearborn	06/05/2010	A	3,165
623850	40370	Washington/Dearborn	04/22/2014	W	11,295
623886	40370	Washington/Dearborn	07/21/2011	W	9,167
623899	40370	Washington/Dearborn	07/28/2002	U	1,779
623998	40370	Washington/Dearborn	07/03/2006	W	10,208
624112	40370	Washington/Dearborn	04/12/2007	W	7,478
624130	40370	Washington/Dearborn	02/28/2016	U	4,177
624316	40370	Washington/Dearborn	02/12/2006	U	1,935
624361	40370	Washington/Dearborn	01/21/2008	W	3,931
624384	40370	Washington/Dearborn	12/13/2010	W	8,381
624478	40370	Washington/Dearborn	11/23/2005	W	9,704
624595	40370	Washington/Dearborn	04/14/2013	U	2,865
624605	40370	Washington/Dearborn	08/14/2017	W	13,613
624652	40370	Washington/Dearborn	01/13/2016	W	11,806
624676	40370	Washington/Dearborn	11/15/2010	W	8,647
624818	40370	Washington/Dearborn	03/11/2011	W	8,604
624826	40370	Washington/Dearborn	08/31/2005	W	10,914
624855	40370	Washington/Dearborn	07/15/2008	W	7,973
624937	40370	Washington/Dearborn	05/24/2001	W	9,713
625107	40370	Washington/Dearborn	03/14/2007	W	7,540
625287	40370	Washington/Dearborn	01/05/2003	U	1,381
625567	40370	Washington/Dearborn	12/26/2011	U	3,441
625575	40370	Washington/Dearborn	09/13/2006	W	8,346
625623	40370	Washington/Dearborn	03/30/2011	W	8,494
625637	40370	Washington/Dearborn	03/06/2011	U	1,879
625761	40370	Washington/Dearborn	01/01/2006	U	1,758
626194	40370	Washington/Dearborn	03/23/2010	W	7,668
626265	40370	Washington/Dearborn	06/24/2013	W	10,693
626360	40370	Washington/Dearborn	03/25/2003	W	9,644
626555	40370	Washington/Dearborn	02/22/2001	W	9,278
626688	40370	Washington/Dearborn	02/12/2005	A	3,655
626698	40370	Washington/Dearborn	01/10/2001	W	8,633
627085	40370	Washington/Dearborn	08/30/2007	W	7,042
627144	40370	Washington/Dearborn	04/20/2008	U	1,736
627157	40370	Washington/Dearborn	09/06/2017	W	13,087
627357	40370	Washington/Dearborn	10/05/2013	A	5,468
627537	40370	Washington/Dearborn	09/02/2005	W	10,450
627680	40370	Washington/Dearborn	08/18/2016	W	12,750
627951	40370	Washington/Dearborn	02/06/2010	A	2,257
628003	40370	Washington/Dearborn	12/29/2015	W	10,108
628193	40370	Washington/Dearborn	10/29/2004	W	10,250
628482	40370	Washington/Dearborn	07/30/2006	U	2,281
628490	40370	Washington/Dearborn	02/07/2013	W	9,671
628509	40370	Washington/Dearborn	07/30/2012	W	9,673
628572	40370	Washington/Dearborn	05/28/2009	W	7,092
628573	40370	Washington/Dearborn	02/15/2001	W	9,370
628653	40370	Washington/Dearborn	05/01/2011	U	2,301
629019	40370	Washington/Dearborn	01/30/2011	U	1,763
629054	40370	Washington/Dearborn	11/24/2007	A	4,130
629297	40370	Washington/Dearborn	10/07/2005	W	10,655
629430	40370	Washington/Dearborn	07/22/2015	W	12,690
629742	40370	Washington/Dearborn	08/28/2005	U	3,152
629789	40370	Washington/Dearborn	12/16/2007	U	2,181
629843	40370	Washington/Dearborn	03/01/2014	A	4,986
629922	40370	Washington/Dearborn	03/18/2010	W	8,074
630156	40370	Washington/Dearborn	04/26/2002	W	9,450
630192	40370	Washington/Dearborn	08/27/2010	W	8,029
630514	40370	Washington/Dearborn	09/05/2016	U	4,896
630683	40370	Washington/Dearborn	08/03/2009	W	7,107
630705	40370	Washington/Dearborn	01/26/2001	W	8,834
631149	40370	Washington/Dearborn	01/30/2001	W	9,095
631510	40370	Washington/Dearborn	02/01/2012	W	8,823
631565	40370	Washington/Dearborn	11/04/2004	W	10,198
631728	40370	Washington/Dearborn	11/06/2004	A	3,863
631845	40370	Washington/Dearborn	11/09/2006	W	8,353
631949	40370	Washington/Dearborn	05/08/2016	U	4,790
631969	40370	Washington/Dearborn	05/24/2016	W	12,342
632069	40370	Washington/Dearborn	12/21/2012	W	9,845
632187	40370	Washington/Dearborn	11/09/2014	U	4,383
632602	40370	Washington/Dearborn	02/24/2009	W	7,206
632623	40370	Washington/Dearborn	09/03/2003	W	9,744
632694	40370	Washington/Dearborn	09/04/2017	U	5,216
632829	40370	Washington/Dearborn	11/04/2006	A	3,036
633112	40370	Washington/Dearborn	02/02/2009	W	7,200
633161	40370	Washington/Dearborn	10/27/2009	W	7,234
633332	40370	Washington/Dearborn	07/01/2008	W	8,127
633469	40370	Washington/Dearborn	09/15/2013	U	3,964
633614	40370	Washington/Dearborn	01/22/2007	W	7,640
633805	40370	Washington/Dearborn	06/04/2010	W	7,989
633814	40370	Washington/Dearborn	03/09/2014	U	3,989
634062	40370	Washington/Dearborn	06/25/2002	W	9,670
634108	40370	Washington/Dearborn	11/01/2003	A	3,039
634110	40370	Washington/Dearborn	08/24/2017	W	13,262
634114	40370	Washington/Dearborn	08/24/2009	W	7,126
634293	40370	Washington/Dearborn	11/27/2003	U	2,131
634345	40370	Washington/Dearborn	05/07/2002	W	9,699
634368	40370	Washington/Dearborn	07/22/2016	W	12,428
634394	40370	Washington/Dearborn	09/14/2007	W	6,831
634465	40370	Washington/Dearborn	06/02/2008	W	7,498
634609	40370	Washington/Dearborn	04/26/2012	W	9,473
634672	40370	Washington/Dearborn	12/04/2002	W	10,044
634706	40370	Washington/Dearborn	12/21/2010	W	9,694
634717	40370	Washington/Dearborn	10/22/2010	W	8,500
634766	40370	Washington/Dearborn	03/20/2005	U	2,136
634901	40370	Washington/Dearborn	11/30/2016	W	13,123
634972	40370	Washington/Dearborn	12/25/2003	U	813
635363	40370	Washington/Dearborn	02/14/2013	W	9,938
635366	40370	Washington/Dearborn	10/31/2002	W	9,927
635981	40370	Washington/Dearborn	08/26/2016	W	12,076
635987	40370	Washington/Dearborn	10/15/2002	W	10,220
636107	40370	Washington/Dearborn	12/28/2011	W	7,795
636551	40370	Washington/Dearborn	08/16/2004	W	9,529
636639	40370	Washington/Dearborn	07/20/2016	W	13,252
636773	40370	Washington/Dearborn	01/14/2016	W	11,993
636776	40370	Washington/Dearborn	09/19/2013	W	11,239
637188	40370	Washington/Dearborn	05/18/2008	U	1,869
637242	40370	Washington/Dearborn	03/13/2004	A	3,834
637326	40370	Washington/Dearborn	12/27/2009	U	1,516
637387	40370	Washington/Dearborn	09/12/2013	W	11,706
637532	40370	Washington/Dearborn	05/30/2013	W	10,481
637977	40370	Washington/Dearborn	11/07/2002	W	10,473
638176	40370	Washington/Dearborn	10/17/2004	U	2,497
638763	40370	Washington/Dearborn	09/19/2004	U	2,470
638796	40370	Washington/Dearborn	03/17/2003	W	9,057
638822	40370	Washington/Dearborn	08/16/2002	W	9,123
639295	40370	Washington/Dearborn	04/10/2013	W	9,529
639416	40370	Washington/Dearborn	09/13/2015	U	4,849
639520	40370	Washington/Dearborn	03/01/2013	W	9,475
639648	40370	Washington/Dearborn	03/22/2009	U	1,600
639669	40370	Washington/Dearborn	09/11/2006	W	7,828
639685	40370	Washington/Dearborn	08/06/2001	W	9,322
639903	40370	Washington/Dearborn	05/27/2003	W	8,583
639983	40370	Washington/Dearborn	03/18/2001	U	1,511
640087	40370	Washington/Dearborn	08/07/2015	W	12,480
640282	40370	Washington/Dearborn	12/11/2013	W	12,095
640521	40370	Washington/Dearborn	09/11/2008	W	8,040
640691	40370	Washington/Dearborn	07/26/2005	W	10,393
640952	40370	Washington/Dearborn	11/09/2008	U	1,857
640968	40370	Washington/Dearborn	05/27/2006	A	3,965
641035	40370	Washington/Dearborn	02/09/2010	W	7,566
641156	40370	Washington/Dearborn	04/18/2013	W	8,684
641588	40370	Washington/Dearborn	08/09/2006	W	8,866
641686	40370	Washington/Dearborn	01/11/2003	A	2,141
641874	40370	Washington/Dearborn	09/04/2014	W	11,223
641944	40370	Washington/Dearborn	03/14/2010	U	1,826
642000	40370	Washington/Dearborn	10/24/2012	W	10,058
642349	40370	Washington/Dearborn	05/03/2014	A	5,902
642510	40370	Washington/Dearborn	10/11/2014	A	6,723
642941	40370	Washington/Dearborn	02/18/2013	W	6,322
643197	40370	Washington/Dearborn	07/20/2015	W	12,446
643198	40370	Washington/Dearborn	07/19/2004	W	10,040
643358	40370	Washington/Dearborn	12/10/2012	W	9,965
643643	40370	Washington/Dearborn	02/01/2010	W	7,173
643701	40370	Washington/Dearborn	01/28/2008	W	6,965
643773	40370	Washington/Dearborn	03/04/2013	W	8,462
643847	40370	Washington/Dearborn	06/14/2005	W	10,511
644183	40370	Washington/Dearborn	12/14/2011	W	9,400
644491	40370	Washington/Dearborn	12/25/2005	U	764
644607	40370	Washington/Dearborn	03/04/2005	W	9,467
644639	40370	Washington/Dearborn	10/21/2015	W	13,064
644687	40370	Washington/Dearborn	03/25/2007	U	1,913
644756	40370	Washington/Dearborn	08/10/2017	W	13,526
644787	40370	Washington/Dearborn	07/21/2007	A	946
644920	40370	Washington/Dearborn	07/17/2014	W	12,167
645171	40370	Washington/Dearborn	08/07/2008	W	8,422
645296	40370	Washington/Dearborn	09/10/2009	W	7,258
645310	40370	Washington/Dearborn	09/22/2014	W	11,560
645321	40370	Washington/Dearborn	05/21/2015	W	11,947
645672	40370	Washington/Dearborn	10/21/2013	W	11,210
645733	40370	Washington/Dearborn	06/05/2003	W	9,279
645744	40370	Washington/Dearborn	05/14/2016	A	6,137
645978	40370	Washington/Dearborn	07/03/2004	A	4,210
646161	40370	Washington/Dearborn	02/12/2003	W	6,716
646195	40370	Washington/Dearborn	08/02/2011	W	9,003
646269	40370	Washington/Dearborn	12/22/2009	W	8,437
646486	40370	Washington/Dearborn	09/01/2011	W	9,122
646518	40370	Washington/Dearborn	10/05/2009	W	7,264
646529	40370	Washington/Dearborn	02/28/2003	W	9,301
646533	40370	Washington/Dearborn	12/14/2007	W	7,282
646776	40370	Washington/Dearborn	06/27/2005	W	10,371
646804	40370	Washington/Dearborn	01/14/2012	A	2,906
646826	40370	Washington/Dearborn	03/22/2017	W	12,334
647027	40370	Washington/Dearborn	09/13/2005	W	10,528
647064	40370	Washington/Dearborn	01/12/2013	A	3,298
647114	40370	Washington/Dearborn	11/23/2017	U	3,843
647164	40370	Washington/Dearborn	11/30/2006	W	8,514
647359	40370	Washington/Dearborn	05/20/2016	W	12,316
647585	40370	Washington/Dearborn	04/13/2008	U	1,393
647642	40370	Washington/Dearborn	01/29/2016	W	12,003
647830	40370	Washington/Dearborn	02/10/2017	W	12,167
647958	40370	Washington/Dearborn	10/21/2005	W	10,739
648042	40370	Washington/Dearborn	05/21/2004	W	8,749
